,index,city_s,reduce,reuse,recycle,other,year,total,reduce_rat,reuse_rat,recycle_rat,other_rat,total_ac,total_circ_ac_x,total_circ_ac_y,total_circ_ac_x.1,total_circ_ac_y.1,total_circ_ac,total_reduce_ac,reduce_ac_rat,total_reuse_ac,reuse_ac_rat,total_recycle_ac,recycle_ac_rat,total_other_ac,other_ac_rat,reduce_LQ,reuse_LQ,recycle_LQ,other_LQ,entropy,city,AP,AP_CO,AP_NO2,AP_O3,AP_PM10,AP_PM2.5,AP_SO2,第一产业占地区生产总值的比重-全市,第二产业占地区生产总值的比重-全市,第三产业占地区生产总值的比重-全市,第一产业产值-全市(万元),第三产业_社会服务业_全市,工业总产值_当年价格（万元）全市,规模以上工业总产值（万元）全市,规模以上内资企业工业总产值_当年价格（万元）全市,规模以上港澳台商投资企业工业总产值_当年价格（万元）全市,规模以上外商投资企业工业总产值_当年价格（万元）全市,规模以上工业企业主要财务指标_产品销售收入（万元）全市,规模以上工业企业主要财务指标_利税总额（万元）全市,规模以上工业企业主要财务指标_应交增值税（万元）全市,规模以上工业企业资产状况_固定资产合计（万元）全市,规模以上工业企业资产状况_流动资产合计（万元）全市,限额以上批发零售业商品销售总额（万元）全市,工业废水排放达标率（%）全市,工业企业数（个）全市,限额以上批发零售商贸企业中百货商场数（个）全市,限额以上批发零售商贸企业中超级市场数（个）全市,邮政业务收入（万元）全市,电信业务收入（万元）全市,内资企业（个）全市,港澳台商投资企业（个）全市,外商投资企业（个）全市,规模以上工业总产值_当年价格（万元）全市,工业废水排放量_万吨_全市,工业废水排放达标量_万吨_全市,工业二氧化硫去除量（吨）全市,工业二氧化硫排放量（吨）全市,工业烟粉尘去除量（吨）全市,工业烟粉尘排放量（吨）全市,一般工业固体废物综合利用率（%）全市,规模以上工业企业主要财务指标_利润总额（万元）全市,工业用电（万千瓦时）全市,规模以上工业企业主要财务指标_税金及附加（万元）全市,规模以上内资企业（个）全市,规模以上港澳台商投资企业（个）全市,规模以上外商投资企业（个）全市,中等职业教育学校（所）全市,工业二氧化硫产生量（吨）全市,工业氮氧化物排放量（吨）全市,工业烟粉尘产生量（吨）全市
20,9,东莞,1524.0,1369.0,959.0,9571.0,2023,13423.0,11.353646725769199,10.19891231468375,7.14445354987707,71.30298740966997,869679.0,100034.0,100034.0,40935.0,50598.0,678112.0,100034.0,0.1150240491031748,40935.0,0.0470690910094414,50598.0,0.0581800871355983,678112.0,0.7797267727517855,9.87067210230545,21.6679610673552,12.279894894666876,9.144611920664191,0.9095430896387998,东莞市,9,2,31,65,16,7,0,1.6022727272727273,52.408181818181816,45.98954545454546,537442.0,9125.0,36351569.333333336,7591703.0,17771255.2,21800491.45,16212462.4,29934901.4,2603823.4285714286,1527485.3333333333,15784058.315789474,49178241.04347826,25592464.727272727,63.464999999999996,3639.6363636363635,2.0,7.0,489186.1052631579,1215562.65,1207.875,2233.75,919.375,77107256.42857143,28863.5625,32554.375,90002.75,139316.29411764705,622372.1818181818,19770.375,86.24375,3879598.0,4808630.75,416937.8181818182,3303.1111111111113,1973.6666666666667,1067.111111111111,25.818181818181817,201635.25,48018.42857142857,1233320.5
21,10,东营,38.0,57.0,105.0,261.0,2021,461.0,8.24295010845987,12.3644251626898,22.7765726681128,56.61605206073753,573876.0,70564.0,70564.0,32756.0,39467.0,431089.0,70564.0,0.1229603607748015,32756.0,0.0570785326446828,39467.0,0.0687726965407161,431089.0,0.7511884100397995,6.703745871042623,21.66212863189576,33.11862674255935,7.536864427625806,1.1232291505586116,东营市,69,0,3,19,81,8,0,4.5640909090909085,71.70136363636364,23.733636363636364,504799.0,3900.0,21608448.583333332,3232259.0,45050998.2,1263747.0,1905103.4,15064025.6,1961198.2857142857,1868622.3333333333,19604657.80952381,21691822.608695652,9355422.260869564,87.82,521.5454545454545,6.0,2.0,20368.75,165595.1,599.5,15.0,23.5,67432945.0,8857.533333333333,8733.142857142857,74278.28571428571,144856.125,1050136.4,9150.266666666666,92.05333333333333,6443543.6875,1563015.5,2233104.5454545454,860.5555555555555,20.555555555555557,24.88888888888889,9.636363636363637,262469.5,30911.714285714286,1135343.25
22,10,东营,46.0,61.0,110.0,323.0,2022,540.0,8.51851851851851,11.29629629629629,20.37037037037037,59.81481481481481,741819.0,85393.0,85393.0,35472.0,45450.0,575504.0,85393.0,0.115112985782246,35472.0,0.0478175943188297,45450.0,0.0612683147775939,575504.0,0.7758011051213302,7.400136883455188,23.623723562872748,33.24780589170028,7.710070844183726,1.087651823648775,东营市,23,0,4,56,27,3,2,4.5640909090909085,71.70136363636364,23.733636363636364,504799.0,3900.0,21608448.583333332,3232259.0,45050998.2,1263747.0,1905103.4,15064025.6,1961198.2857142857,1868622.3333333333,19604657.80952381,21691822.608695652,9355422.260869564,87.82,521.5454545454545,6.0,2.0,20368.75,165595.1,599.5,15.0,23.5,67432945.0,8857.533333333333,8733.142857142857,74278.28571428571,144856.125,1050136.4,9150.266666666666,92.05333333333333,6443543.6875,1563015.5,2233104.5454545454,860.5555555555555,20.555555555555557,24.88888888888889,9.636363636363637,262469.5,30911.714285714286,1135343.25
23,10,东营,61.0,70.0,112.0,409.0,2023,652.0,9.355828220858891,10.7361963190184,17.17791411042944,62.73006134969326,869679.0,100034.0,100034.0,40935.0,50598.0,678112.0,100034.0,0.1150240491031748,40935.0,0.0470690910094414,50598.0,0.0581800871355983,678112.0,0.7797267727517855,8.133801838663198,22.80944052406891,29.525418328084456,8.045133698347747,1.0563645848337333,东营市,91,0,23,60,98,61,0,4.5640909090909085,71.70136363636364,23.733636363636364,504799.0,3900.0,21608448.583333332,3232259.0,45050998.2,1263747.0,1905103.4,15064025.6,1961198.2857142857,1868622.3333333333,19604657.80952381,21691822.608695652,9355422.260869564,87.82,521.5454545454545,6.0,2.0,20368.75,165595.1,599.5,15.0,23.5,67432945.0,8857.533333333333,8733.142857142857,74278.28571428571,144856.125,1050136.4,9150.266666666666,92.05333333333333,6443543.6875,1563015.5,2233104.5454545454,860.5555555555555,20.555555555555557,24.88888888888889,9.636363636363637,262469.5,30911.714285714286,1135343.25
24,11,中卫,1.0,7.0,8.0,21.0,2021,37.0,2.7027027027027,18.91891891891892,21.62162162162162,56.75675675675676,573876.0,70564.0,70564.0,32756.0,39467.0,431089.0,70564.0,0.1229603607748015,32756.0,0.0570785326446828,39467.0,0.0687726965407161,431089.0,0.7511884100397995,2.198027629125639,33.14541920110366,31.43925236204862,7.555595373702539,1.0651915729410415,中卫市,271,8,107,85,210,187,0,17.756470588235295,42.29882352941177,39.93764705882353,,,862345.0,,1921409.8666666667,3756.875,35182.38461538462,611756.6,163082.5,63186.25,2188031.2666666666,4763164.333333333,1255800.388888889,91.0,81.14285714285714,,,4301.176470588235,62176.117647058825,79.14285714285714,1.0,1.8333333333333333,2254479.6923076925,3860.8,4019.714285714286,16981.285714285714,32994.8125,977081.8,35379.53333333333,76.43933333333332,129505.8125,1049052.0909090908,14324.272727272728,113.33333333333333,2.6666666666666665,1.5555555555555556,3.0,45095.5,18230.714285714286,1605378.0
25,11,中卫,2.0,7.0,8.0,27.0,2022,44.0,4.54545454545454,15.909090909090908,18.18181818181818,61.36363636363637,741819.0,85393.0,85393.0,35472.0,45450.0,575504.0,85393.0,0.115112985782246,35472.0,0.0478175943188297,45450.0,0.0612683147775939,575504.0,0.7758011051213302,3.948689641369369,33.2703707405585,29.675727572757282,7.9097124196593525,1.0425806993713826,中卫市,84,2,71,69,41,35,0,17.756470588235295,42.29882352941177,39.93764705882353,,,862345.0,,1921409.8666666667,3756.875,35182.38461538462,611756.6,163082.5,63186.25,2188031.2666666666,4763164.333333333,1255800.388888889,91.0,81.14285714285714,,,4301.176470588235,62176.117647058825,79.14285714285714,1.0,1.8333333333333333,2254479.6923076925,3860.8,4019.714285714286,16981.285714285714,32994.8125,977081.8,35379.53333333333,76.43933333333332,129505.8125,1049052.0909090908,14324.272727272728,113.33333333333333,2.6666666666666665,1.5555555555555556,3.0,45095.5,18230.714285714286,1605378.0
26,11,中卫,7.0,8.0,12.0,34.0,2023,61.0,11.47540983606557,13.11475409836065,19.67213114754098,55.73770491803278,869679.0,100034.0,100034.0,40935.0,50598.0,678112.0,100034.0,0.1150240491031748,40935.0,0.0470690910094414,50598.0,0.0581800871355983,678112.0,0.7797267727517855,9.976530930303367,27.862773249073403,33.812481410850815,7.14836361477305,1.160512536120338,中卫市,174,3,86,48,115,107,1,17.756470588235295,42.29882352941177,39.93764705882353,,,862345.0,,1921409.8666666667,3756.875,35182.38461538462,611756.6,163082.5,63186.25,2188031.2666666666,4763164.333333333,1255800.388888889,91.0,81.14285714285714,,,4301.176470588235,62176.117647058825,79.14285714285714,1.0,1.8333333333333333,2254479.6923076925,3860.8,4019.714285714286,16981.285714285714,32994.8125,977081.8,35379.53333333333,76.43933333333332,129505.8125,1049052.0909090908,14324.272727272728,113.33333333333333,2.6666666666666665,1.5555555555555556,3.0,45095.5,18230.714285714286,1605378.0
27,12,中山,397.0,377.0,119.0,1923.0,2021,2816.0,14.09801136363636,13.387784090909092,4.22585227272727,68.28835227272727,573876.0,70564.0,70564.0,32756.0,39467.0,431089.0,70564.0,0.1229603607748015,32756.0,0.0570785326446828,39467.0,0.0687726965407161,431089.0,0.7511884100397995,11.465492842409986,23.45502498154398,6.144665667174186,9.09070898326416,0.9395812714156426,中山市,24,0,61,59,54,24,1,3.7150000000000003,56.219545454545454,40.066818181818185,358262.0,17150.0,22345947.25,4402419.0,13537858.15,8876247.5,8957912.5,16465417.7,826762.0,1056054.857142857,6126307.428571428,17423985.347826086,9984009.086956521,93.245,3285.5454545454545,3.0,4.0,149943.15789473685,700977.15,2611.25,965.25,365.125,42955350.571428575,9210.4375,10060.625,3276.75,25158.823529411766,107725.0,9060.0625,83.965625,2333616.9375,1510629.25,196777.27272727274,2179.777777777778,633.3333333333334,352.44444444444446,10.818181818181818,24092.75,13088.42857142857,191823.33333333334
28,12,中山,461.0,394.0,145.0,2439.0,2022,3439.0,13.405059610351842,11.45681884268682,4.21634195987205,70.92177958708928,741819.0,85393.0,85393.0,35472.0,45450.0,575504.0,85393.0,0.115112985782246,35472.0,0.0478175943188297,45450.0,0.0612683147775939,575504.0,0.7758011051213302,11.645132405573758,23.959421225369585,6.881765844511174,9.141747687507817,0.8947814024111977,中山市,24,0,9,146,8,4,0,3.7150000000000003,56.219545454545454,40.066818181818185,358262.0,17150.0,22345947.25,4402419.0,13537858.15,8876247.5,8957912.5,16465417.7,826762.0,1056054.857142857,6126307.428571428,17423985.347826086,9984009.086956521,93.245,3285.5454545454545,3.0,4.0,149943.15789473685,700977.15,2611.25,965.25,365.125,42955350.571428575,9210.4375,10060.625,3276.75,25158.823529411766,107725.0,9060.0625,83.965625,2333616.9375,1510629.25,196777.27272727274,2179.777777777778,633.3333333333334,352.44444444444446,10.818181818181818,24092.75,13088.42857142857,191823.33333333334
29,12,中山,549.0,443.0,171.0,3346.0,2023,4509.0,12.17564870259481,9.82479485473497,3.79241516966067,74.20714127300954,869679.0,100034.0,100034.0,40935.0,50598.0,678112.0,100034.0,0.1150240491031748,40935.0,0.0470690910094414,50598.0,0.0581800871355983,678112.0,0.7797267727517855,10.585306983649511,20.873134883280958,6.518407510841001,9.517069807814885,0.8298087688322235,中山市,11,0,26,46,14,8,1,3.7150000000000003,56.219545454545454,40.066818181818185,358262.0,17150.0,22345947.25,4402419.0,13537858.15,8876247.5,8957912.5,16465417.7,826762.0,1056054.857142857,6126307.428571428,17423985.347826086,9984009.086956521,93.245,3285.5454545454545,3.0,4.0,149943.15789473685,700977.15,2611.25,965.25,365.125,42955350.571428575,9210.4375,10060.625,3276.75,25158.823529411766,107725.0,9060.0625,83.965625,2333616.9375,1510629.25,196777.27272727274,2179.777777777778,633.3333333333334,352.44444444444446,10.818181818181818,24092.75,13088.42857142857,191823.33333333334
30,14,临汾,37.0,23.0,53.0,203.0,2021,316.0,11.70886075949367,7.27848101265822,16.77215189873417,64.24050632911393,573876.0,70564.0,70564.0,32756.0,39467.0,431089.0,70564.0,0.1229603607748015,32756.0,0.0570785326446828,39467.0,0.0687726965407161,431089.0,0.7511884100397995,9.522467798332281,12.751696085053894,24.387806124199898,8.551850037956566,1.025594698087064,临汾市,109,0,27,113,126,3,0,7.898571428571429,56.226190476190474,35.874761904761904,,8233.333333333334,6840704.545454546,,8906620.47368421,224187.68421052632,64995.42105263158,5628626.0,766514.3333333334,531243.15,5593922.5,7093831.045454546,4360437.2727272725,92.12,495.54545454545456,6.0,6.0,25036.5,312688.7368421053,504.875,8.875,7.625,12147668.857142856,4865.076923076923,4220.375,79502.25,120660.21428571429,1749463.3636363635,489813.8461538461,77.86384615384615,564248.75,464035.0,188482.81818181818,366.8888888888889,9.444444444444445,2.888888888888889,49.0,280882.0,45983.5,3088190.0
31,14,临汾,53.0,25.0,54.0,319.0,2022,451.0,11.75166297117516,5.54323725055432,11.973392461197339,70.73170731707317,741819.0,85393.0,85393.0,35472.0,45450.0,575504.0,85393.0,0.115112985782246,35472.0,0.0478175943188297,45450.0,0.0612683147775939,575504.0,0.7758011051213302,10.20880736549154,11.592463672668465,19.54255230401089,9.117247558704003,0.9110272788756192,临汾市,24,0,9,34,28,3,0,7.898571428571429,56.226190476190474,35.874761904761904,,8233.333333333334,6840704.545454546,,8906620.47368421,224187.68421052632,64995.42105263158,5628626.0,766514.3333333334,531243.15,5593922.5,7093831.045454546,4360437.2727272725,92.12,495.54545454545456,6.0,6.0,25036.5,312688.7368421053,504.875,8.875,7.625,12147668.857142856,4865.076923076923,4220.375,79502.25,120660.21428571429,1749463.3636363635,489813.8461538461,77.86384615384615,564248.75,464035.0,188482.81818181818,366.8888888888889,9.444444444444445,2.888888888888889,49.0,280882.0,45983.5,3088190.0
32,14,临汾,62.0,27.0,56.0,352.0,2023,497.0,12.4748490945674,5.43259557344064,11.26760563380281,70.82494969818913,869679.0,100034.0,100034.0,40935.0,50598.0,678112.0,100034.0,0.1150240491031748,40935.0,0.0470690910094414,50598.0,0.0581800871355983,678112.0,0.7797267727517855,10.845426840588486,11.541747369523112,19.366773390252575,9.083303558788433,0.908212167451536,临汾市,73,0,35,21,93,10,0,7.898571428571429,56.226190476190474,35.874761904761904,,8233.333333333334,6840704.545454546,,8906620.47368421,224187.68421052632,64995.42105263158,5628626.0,766514.3333333334,531243.15,5593922.5,7093831.045454546,4360437.2727272725,92.12,495.54545454545456,6.0,6.0,25036.5,312688.7368421053,504.875,8.875,7.625,12147668.857142856,4865.076923076923,4220.375,79502.25,120660.21428571429,1749463.3636363635,489813.8461538461,77.86384615384615,564248.75,464035.0,188482.81818181818,366.8888888888889,9.444444444444445,2.888888888888889,49.0,280882.0,45983.5,3088190.0
33,15,临沂,238.0,148.0,243.0,1042.0,2021,1671.0,14.24296828246559,8.85697187312986,14.542190305206459,62.357869539198084,573876.0,70564.0,70564.0,32756.0,39467.0,431089.0,70564.0,0.1229603607748015,32756.0,0.0570785326446828,39467.0,0.0687726965407161,431089.0,0.7511884100397995,11.583381988079225,15.517168123898745,21.14529607923243,8.301228920171205,1.0671663537102205,临沂市,79,1,14,50,85,7,0,12.444090909090908,46.95272727272727,40.60227272727273,1983547.0,10950.0,17329598.083333332,2866640.0,31608466.7,1239532.55,3513558.8,11695759.7,598957.0,993900.9523809524,10577109.842105264,11443361.52173913,14582778.260869564,93.55,2207.4545454545455,15.0,5.0,80999.95,412139.05,2531.125,73.625,132.25,50899568.14285714,8672.70588235294,7317.125,76622.125,112918.83333333333,2134788.727272727,45012.470588235294,94.48882352941176,3327600.625,1679070.8333333333,612325.3636363636,3666.6666666666665,75.33333333333333,113.22222222222223,38.72727272727273,181353.75,59154.75,3877905.25
34,15,临沂,269.0,152.0,288.0,1263.0,2022,1972.0,13.64097363083164,7.707910750507089,14.60446247464503,64.04665314401623,741819.0,85393.0,85393.0,35472.0,45450.0,575504.0,85393.0,0.115112985782246,35472.0,0.0478175943188297,45450.0,0.0612683147775939,575504.0,0.7758011051213302,11.850073680336678,16.11940303628334,23.83689273592674,8.25555064580628,1.0356207724397857,临沂市,1,0,7,63,2,0,1,12.444090909090908,46.95272727272727,40.60227272727273,1983547.0,10950.0,17329598.083333332,2866640.0,31608466.7,1239532.55,3513558.8,11695759.7,598957.0,993900.9523809524,10577109.842105264,11443361.52173913,14582778.260869564,93.55,2207.4545454545455,15.0,5.0,80999.95,412139.05,2531.125,73.625,132.25,50899568.14285714,8672.70588235294,7317.125,76622.125,112918.83333333333,2134788.727272727,45012.470588235294,94.48882352941176,3327600.625,1679070.8333333333,612325.3636363636,3666.6666666666665,75.33333333333333,113.22222222222223,38.72727272727273,181353.75,59154.75,3877905.25
35,15,临沂,325.0,183.0,303.0,1481.0,2023,2292.0,14.179755671902269,7.984293193717271,13.219895287958112,64.61605584642234,869679.0,100034.0,100034.0,40935.0,50598.0,678112.0,100034.0,0.1150240491031748,40935.0,0.0470690910094414,50598.0,0.0581800871355983,678112.0,0.7797267727517855,12.327644333910763,16.962921999313178,22.7223710702718,8.287012592678014,1.0284800655191444,临沂市,71,0,20,49,76,4,0,12.444090909090908,46.95272727272727,40.60227272727273,1983547.0,10950.0,17329598.083333332,2866640.0,31608466.7,1239532.55,3513558.8,11695759.7,598957.0,993900.9523809524,10577109.842105264,11443361.52173913,14582778.260869564,93.55,2207.4545454545455,15.0,5.0,80999.95,412139.05,2531.125,73.625,132.25,50899568.14285714,8672.70588235294,7317.125,76622.125,112918.83333333333,2134788.727272727,45012.470588235294,94.48882352941176,3327600.625,1679070.8333333333,612325.3636363636,3666.6666666666665,75.33333333333333,113.22222222222223,38.72727272727273,181353.75,59154.75,3877905.25
36,16,临沧,20.0,3.0,4.0,30.0,2021,57.0,35.08771929824561,5.26315789473684,7.01754385964912,52.63157894736842,573876.0,70564.0,70564.0,32756.0,39467.0,431089.0,70564.0,0.1229603607748015,32756.0,0.0570785326446828,39467.0,0.0687726965407161,431089.0,0.7511884100397995,28.53579729040304,9.220906093540114,10.20396787189297,7.0064418252379435,1.0467077374586138,临沧市,123,5,51,72,114,128,6,32.437777777777775,33.55833333333333,34.00666666666667,,,492017.15375,,1027092.0625,13878.181818181818,12627.066666666668,351241.1666666667,71094.66666666667,59934.705882352944,2388798.125,1005103.3157894737,1095164.1315789474,80.445,66.0,,,7923.222222222223,78532.55555555556,63.5,1.75,0.8571428571428571,1203629.7857142857,3054.1176470588234,2191.5,231.0,10639.055555555555,50871.72727272727,2356.470588235294,86.72823529411765,137573.875,46225.666666666664,30958.545454545456,140.44444444444446,1.25,2.111111111111111,20.545454545454547,21386.0,11598.25,31154.5
37,16,临沧,22.0,3.0,4.0,30.0,2022,59.0,37.28813559322034,5.08474576271186,6.77966101694915,50.847457627118644,741819.0,85393.0,85393.0,35472.0,45450.0,575504.0,85393.0,0.115112985782246,35472.0,0.0478175943188297,45450.0,0.0612683147775939,575504.0,0.7758011051213302,32.39264044784364,10.633629389234194,11.065525535604408,6.5541873157252635,1.0456752450204396,临沧市,50,0,4,43,66,53,3,32.437777777777775,33.55833333333333,34.00666666666667,,,492017.15375,,1027092.0625,13878.181818181818,12627.066666666668,351241.1666666667,71094.66666666667,59934.705882352944,2388798.125,1005103.3157894737,1095164.1315789474,80.445,66.0,,,7923.222222222223,78532.55555555556,63.5,1.75,0.8571428571428571,1203629.7857142857,3054.1176470588234,2191.5,231.0,10639.055555555555,50871.72727272727,2356.470588235294,86.72823529411765,137573.875,46225.666666666664,30958.545454545456,140.44444444444446,1.25,2.111111111111111,20.545454545454547,21386.0,11598.25,31154.5
38,16,临沧,28.0,5.0,4.0,43.0,2023,80.0,35.0,6.25,5.0,53.75,869679.0,100034.0,100034.0,40935.0,50598.0,678112.0,100034.0,0.1150240491031748,40935.0,0.0470690910094414,50598.0,0.0581800871355983,678112.0,0.7797267727517855,30.428419337425275,13.278352876511544,8.594005691924583,6.893440353510924,1.0242054063441446,临沧市,143,5,4,151,83,152,4,32.437777777777775,33.55833333333333,34.00666666666667,,,492017.15375,,1027092.0625,13878.181818181818,12627.066666666668,351241.1666666667,71094.66666666667,59934.705882352944,2388798.125,1005103.3157894737,1095164.1315789474,80.445,66.0,,,7923.222222222223,78532.55555555556,63.5,1.75,0.8571428571428571,1203629.7857142857,3054.1176470588234,2191.5,231.0,10639.055555555555,50871.72727272727,2356.470588235294,86.72823529411765,137573.875,46225.666666666664,30958.545454545456,140.44444444444446,1.25,2.111111111111111,20.545454545454547,21386.0,11598.25,31154.5
39,18,丹东,25.0,10.0,18.0,100.0,2021,153.0,16.33986928104575,6.5359477124183,11.76470588235294,65.359477124183,573876.0,70564.0,70564.0,32756.0,39467.0,431089.0,70564.0,0.1229603607748015,32756.0,0.0570785326446828,39467.0,0.0687726965407161,431089.0,0.7511884100397995,13.28872913033475,11.450798416814525,17.106652020526454,8.70081010977261,1.0040231711140986,丹东市,53,6,32,69,30,57,1,16.383636363636363,39.711363636363636,43.90954545454545,546966.0,17650.0,3392999.8333333335,941573.0,4084492.2,157792.3,611960.05,2197684.2,93025.71428571429,164754.25,1610793.35,2532960.909090909,1156493.652173913,76.465,672.7272727272727,2.0,0.0,21724.8,161418.7,665.875,28.625,100.0,6628848.071428572,3812.823529411765,3684.0,7518.625,34721.166666666664,502776.2727272727,20007.764705882353,64.69823529411764,365106.4666666667,358950.25,55136.3,528.75,12.5,59.25,14.272727272727273,42943.75,12063.5,770889.0
40,18,丹东,25.0,10.0,21.0,104.0,2022,160.0,15.625,6.25,13.125,65.0,741819.0,85393.0,85393.0,35472.0,45450.0,575504.0,85393.0,0.115112985782246,35472.0,0.0478175943188297,45450.0,0.0612683147775939,575504.0,0.7758011051213302,13.573620642207207,13.070502790933691,21.42216584158416,8.37843611860213,1.0098652448929513,丹东市,15,11,16,51,8,16,0,16.383636363636363,39.711363636363636,43.90954545454545,546966.0,17650.0,3392999.8333333335,941573.0,4084492.2,157792.3,611960.05,2197684.2,93025.71428571429,164754.25,1610793.35,2532960.909090909,1156493.652173913,76.465,672.7272727272727,2.0,0.0,21724.8,161418.7,665.875,28.625,100.0,6628848.071428572,3812.823529411765,3684.0,7518.625,34721.166666666664,502776.2727272727,20007.764705882353,64.69823529411764,365106.4666666667,358950.25,55136.3,528.75,12.5,59.25,14.272727272727273,42943.75,12063.5,770889.0
41,18,丹东,28.0,25.0,21.0,122.0,2023,196.0,14.28571428571428,12.755102040816322,10.71428571428571,62.244897959183675,869679.0,100034.0,100034.0,40935.0,50598.0,678112.0,100034.0,0.1150240491031748,40935.0,0.0470690910094414,50598.0,0.0581800871355983,678112.0,0.7797267727517855,12.419762994867458,27.098679339819476,18.415726482695526,7.98291146775826,1.0750577176169462,丹东市,44,7,58,84,86,26,0,16.383636363636363,39.711363636363636,43.90954545454545,546966.0,17650.0,3392999.8333333335,941573.0,4084492.2,157792.3,611960.05,2197684.2,93025.71428571429,164754.25,1610793.35,2532960.909090909,1156493.652173913,76.465,672.7272727272727,2.0,0.0,21724.8,161418.7,665.875,28.625,100.0,6628848.071428572,3812.823529411765,3684.0,7518.625,34721.166666666664,502776.2727272727,20007.764705882353,64.69823529411764,365106.4666666667,358950.25,55136.3,528.75,12.5,59.25,14.272727272727273,42943.75,12063.5,770889.0
42,19,丽水,92.0,13.0,123.0,235.0,2021,463.0,19.87041036717062,2.80777537796976,26.565874730021598,50.75593952483801,573876.0,70564.0,70564.0,32756.0,39467.0,431089.0,70564.0,0.1229603607748015,32756.0,0.0570785326446828,39467.0,0.0687726965407161,431089.0,0.7511884100397995,16.160013065969064,4.919144287482523,38.62851984332701,6.756752213755383,1.117748301882786,丽水市,11,17,26,16,38,12,1,11.908095238095237,44.81809523809524,43.27333333333333,,4233.333333333333,4372442.363636363,,7497377.47368421,124444.42105263157,166614.8947368421,3137956.6666666665,355473.6666666667,262970.1,2332966.694736842,4785268.863636363,4403111.181818182,90.372,844.6363636363636,3.0,1.0,37566.95,142154.7,990.0,10.0,30.75,10358451.5,6124.35294117647,6958.375,3560.625,15687.277777777777,72889.09090909091,10185.411764705883,88.73588235294118,867607.375,228216.66666666666,65749.72727272728,1019.5555555555555,13.11111111111111,17.77777777777778,16.272727272727273,21860.0,9517.875,104282.25
43,19,丽水,109.0,21.0,135.0,339.0,2022,604.0,18.046357615894042,3.47682119205298,22.35099337748344,56.12582781456954,741819.0,85393.0,85393.0,35472.0,45450.0,575504.0,85393.0,0.115112985782246,35472.0,0.0478175943188297,45450.0,0.0612683147775939,575504.0,0.7758011051213302,15.677082384112165,7.271008175088943,36.48050947478854,7.23456404535436,1.0848357511693694,丽水市,36,0,4,90,16,36,2,11.908095238095237,44.81809523809524,43.27333333333333,,4233.333333333333,4372442.363636363,,7497377.47368421,124444.42105263157,166614.8947368421,3137956.6666666665,355473.6666666667,262970.1,2332966.694736842,4785268.863636363,4403111.181818182,90.372,844.6363636363636,3.0,1.0,37566.95,142154.7,990.0,10.0,30.75,10358451.5,6124.35294117647,6958.375,3560.625,15687.277777777777,72889.09090909091,10185.411764705883,88.73588235294118,867607.375,228216.66666666666,65749.72727272728,1019.5555555555555,13.11111111111111,17.77777777777778,16.272727272727273,21860.0,9517.875,104282.25
44,19,丽水,126.0,27.0,142.0,470.0,2023,765.0,16.47058823529411,3.52941176470588,18.56209150326797,61.43790849673203,869679.0,100034.0,100034.0,40935.0,50598.0,678112.0,100034.0,0.1150240491031748,40935.0,0.0470690910094414,50598.0,0.0581800871355983,678112.0,0.7797267727517855,14.319256158788365,7.498363977324165,31.90454400662198,7.8794150263569165,1.0269726647437762,丽水市,11,25,17,40,22,11,0,11.908095238095237,44.81809523809524,43.27333333333333,,4233.333333333333,4372442.363636363,,7497377.47368421,124444.42105263157,166614.8947368421,3137956.6666666665,355473.6666666667,262970.1,2332966.694736842,4785268.863636363,4403111.181818182,90.372,844.6363636363636,3.0,1.0,37566.95,142154.7,990.0,10.0,30.75,10358451.5,6124.35294117647,6958.375,3560.625,15687.277777777777,72889.09090909091,10185.411764705883,88.73588235294118,867607.375,228216.66666666666,65749.72727272728,1019.5555555555555,13.11111111111111,17.77777777777778,16.272727272727273,21860.0,9517.875,104282.25
